------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=120 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=119.999 sec; Warm up time=400 msec; SentMessages=12001; ReceivedMessages=12000
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=119.540 sec; SentMessages=11955; ReceivedMessages=11955
sockperf: [2;35m====> avg-rtt=66.328 (std-dev=100.572, mean-ad=21.204, median-ad=16.105, siqr=11.703, cv=1.516, std-error=0.920, 99.0% ci=[63.959, 68.697])[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 11955 observations[0m; each percentile contains 119.55 observations
sockperf: ---> <MAX> observation = 4016.060
sockperf: ---> percentile 99.999 = 4016.060
sockperf: ---> percentile 99.990 = 3518.218
sockperf: ---> percentile 99.900 = 1885.813
sockperf: ---> percentile 99.000 =  223.075
sockperf: ---> percentile 90.000 =   85.152
sockperf: ---> percentile 75.000 =   70.596
sockperf: ---> percentile 50.000 =   56.554
sockperf: ---> percentile 25.000 =   47.190
sockperf: ---> <MIN> observation =   21.605
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
10928, 116.697140470, 116.697196965, 56.495
10929, 116.707140465, 116.707216026, 75.561
10930, 116.717140461, 116.717207588, 67.127
10931, 116.727140468, 116.727201511, 61.043
10932, 116.737140463, 116.737192840, 52.377
10933, 116.747140470, 116.747199002, 58.532
10934, 116.757140468, 116.757212297, 71.829
10935, 116.767140470, 116.767191428, 50.958
10936, 116.777140468, 116.777198192, 57.724
10937, 116.787140493, 116.787191724, 51.231
10938, 116.797140470, 116.797217673, 77.203
10939, 116.807140468, 116.807207400, 66.932
10940, 116.817140567, 116.817227666, 87.099
10941, 116.827140460, 116.827184808, 44.348
10942, 116.837140465, 116.837188998, 48.533
10943, 116.847140464, 116.847204928, 64.464
10944, 116.857140467, 116.857190331, 49.864
10945, 116.867140468, 116.867188827, 48.359
10946, 116.877140467, 116.877187564, 47.097
10947, 116.887140468, 116.887184952, 44.484
10948, 116.897140470, 116.897188725, 48.255
10949, 116.907140459, 116.907207602, 67.143
10950, 116.917140463, 116.917210807, 70.344
10951, 116.927140465, 116.927219629, 79.164
10952, 116.937140467, 116.937215299, 74.832
10953, 116.947140468, 116.947209963, 69.495
10954, 116.957140528, 116.957217093, 76.565
10955, 116.967140470, 116.967218377, 77.907
10956, 116.977140492, 116.977189771, 49.279
10957, 116.987140468, 116.987184857, 44.389
10958, 116.997140463, 116.997198212, 57.749
10959, 117.007140468, 117.007190897, 50.429
10960, 117.017140468, 117.017189875, 49.407
10961, 117.027140462, 117.027183361, 42.899
10962, 117.037140466, 117.037188988, 48.522
10963, 117.047140463, 117.047192879, 52.416
10964, 117.057140464, 117.057206765, 66.301
10965, 117.067140760, 117.067222870, 82.110
10966, 117.077140465, 117.077188478, 48.013
10967, 117.087140466, 117.087181508, 41.042
10968, 117.097140470, 117.097183004, 42.534
10969, 117.107140463, 117.107191508, 51.045
10970, 117.117140467, 117.117181223, 40.756
10971, 117.127140468, 117.127186666, 46.198
10972, 117.137140468, 117.137193026, 52.558
10973, 117.147140468, 117.147190255, 49.787
10974, 117.157140466, 117.157201753, 61.287
10975, 117.167140469, 117.167192388, 51.919
10976, 117.177140470, 117.177226066, 85.596
10977, 117.187140470, 117.187209892, 69.422
10978, 117.197140463, 117.197199612, 59.149
10979, 117.207140469, 117.207208207, 67.738
10980, 117.217140481, 117.217242972, 102.491
10981, 117.227140512, 117.227218688, 78.176
10982, 117.237140468, 117.237183735, 43.267
10983, 117.247140469, 117.247188489, 48.020
10984, 117.257140463, 117.257195479, 55.016
10985, 117.267140463, 117.267184574, 44.111
10986, 117.277140488, 117.277186795, 46.307
10987, 117.287140463, 117.287194437, 53.974
10988, 117.297140468, 117.297193313, 52.845
10989, 117.307140468, 117.307189940, 49.472
10990, 117.317140468, 117.317211372, 70.904
10991, 117.327140470, 117.327216475, 76.005
10992, 117.337140466, 117.337205179, 64.713
10993, 117.347140471, 117.347183082, 42.611
10994, 117.357140485, 117.357189992, 49.507
10995, 117.367140469, 117.367184220, 43.751
10996, 117.377140464, 117.377193837, 53.373
10997, 117.387140465, 117.387189151, 48.686
10998, 117.397140465, 117.397193288, 52.823
10999, 117.407140468, 117.407203794, 63.326
11000, 117.417140465, 117.417206836, 66.371
11001, 117.427140469, 117.427195004, 54.535
11002, 117.437140467, 117.437191100, 50.633
11003, 117.447140472, 117.447217792, 77.320
11004, 117.457140464, 117.457219606, 79.142
11005, 117.467140465, 117.467196951, 56.486
11006, 117.477140471, 117.477214886, 74.415
11007, 117.487140468, 117.487200307, 59.839
11008, 117.497140466, 117.497197450, 56.984
11009, 117.507140467, 117.507206674, 66.207
11010, 117.517140467, 117.517209092, 68.625
11011, 117.527140468, 117.527212484, 72.016
11012, 117.537140467, 117.537204691, 64.224
11013, 117.547140467, 117.547219613, 79.146
11014, 117.557140465, 117.557203090, 62.625
11015, 117.567140468, 117.567200470, 60.002
11016, 117.577140464, 117.577193283, 52.819
11017, 117.587140468, 117.587191742, 51.274
11018, 117.597140465, 117.597193289, 52.824
11019, 117.607140469, 117.607198041, 57.572
11020, 117.617140743, 117.617224509, 83.766
11021, 117.627140754, 117.627226762, 86.008
11022, 117.637141014, 117.637194573, 53.559
11023, 117.647140795, 117.647188811, 48.016
11024, 117.657140799, 117.657200008, 59.209
11025, 117.667140702, 117.667197091, 56.389
11026, 117.677140680, 117.677193365, 52.685
11027, 117.687140905, 117.687202274, 61.369
11028, 117.697141160, 117.697196028, 54.868
11029, 117.707140831, 117.707241812, 100.981
11030, 117.717140568, 117.717204832, 64.264
11031, 117.727140666, 117.727212016, 71.350
11032, 117.737140468, 117.737184108, 43.640
11033, 117.747140465, 117.747178537, 38.072
11034, 117.757140464, 117.757213937, 73.473
11035, 117.767140464, 117.767182928, 42.464
11036, 117.777140465, 117.777184788, 44.323
11037, 117.787140467, 117.787189958, 49.491
11038, 117.797140464, 117.797187684, 47.220
11039, 117.807140471, 117.807184956, 44.485
11040, 117.817140472, 117.817206096, 65.624
11041, 117.827140468, 117.827183594, 43.126
11042, 117.837140465, 117.837179313, 38.848
11043, 117.847140463, 117.847188783, 48.320
11044, 117.857140465, 117.857184965, 44.500
11045, 117.867140468, 117.867200652, 60.184
11046, 117.877140603, 117.877228784, 88.181
11047, 117.887140591, 117.887225875, 85.284
11048, 117.897140482, 117.897216840, 76.358
11049, 117.907140463, 117.907197182, 56.719
11050, 117.917140485, 117.917190160, 49.675
11051, 117.927140467, 117.927185814, 45.347
11052, 117.937140466, 117.937179404, 38.938
11053, 117.947140468, 117.947185467, 44.999
11054, 117.957140506, 117.957204963, 64.457
11055, 117.967140466, 117.967210947, 70.481
11056, 117.977140464, 117.977189766, 49.302
11057, 117.987140465, 117.987197244, 56.779
11058, 117.997140468, 117.997207356, 66.888
11059, 118.007140963, 118.007231298, 90.335
11060, 118.017140590, 118.017226672, 86.082
11061, 118.027140470, 118.027189055, 48.585
11062, 118.037140588, 118.037214986, 74.398
11063, 118.047140667, 118.047240673, 100.006
11064, 118.057141204, 118.057226058, 84.854
11065, 118.067140763, 118.067225868, 85.105
11066, 118.077140755, 118.077213639, 72.884
11067, 118.087140739, 118.087214401, 73.662
11068, 118.097140467, 118.097184581, 44.114
11069, 118.107140466, 118.107197487, 57.021
11070, 118.117140470, 118.117188383, 47.913
11071, 118.127140463, 118.127185575, 45.112
11072, 118.137140504, 118.137207740, 67.236
11073, 118.147140889, 118.147247581, 106.692
11074, 118.157140665, 118.157217529, 76.864
11075, 118.167140681, 118.167194576, 53.895
11076, 118.177140558, 118.177188743, 48.185
11077, 118.187141166, 118.187210148, 68.982
11078, 118.197140521, 118.197186536, 46.015
11079, 118.207140539, 118.207194491, 53.952
11080, 118.217140468, 118.217194321, 53.853
11081, 118.227140495, 118.227187599, 47.104
11082, 118.237140502, 118.237191044, 50.542
11083, 118.247141030, 118.247220815, 79.785
11084, 118.257140841, 118.257205112, 64.271
11085, 118.267140566, 118.267198627, 58.061
11086, 118.277141173, 118.277200953, 59.780
11087, 118.287140499, 118.287188543, 48.044
11088, 118.297141215, 118.297218126, 76.911
11089, 118.307140509, 118.307195327, 54.818
11090, 118.317140468, 118.317189626, 49.158
11091, 118.327140484, 118.327189739, 49.255
11092, 118.337140499, 118.337188029, 47.530
11093, 118.347140468, 118.347187320, 46.852
11094, 118.357140463, 118.357185914, 45.451
11095, 118.367140658, 118.367201724, 61.066
11096, 118.377140765, 118.377230540, 89.775
11097, 118.387140466, 118.387197711, 57.245
11098, 118.397140466, 118.397205444, 64.978
11099, 118.407140484, 118.407194819, 54.335
11100, 118.417140471, 118.417189051, 48.580
11101, 118.427140547, 118.427219677, 79.130
11102, 118.437140538, 118.437189912, 49.374
11103, 118.447140546, 118.447189873, 49.327
11104, 118.457140465, 118.457194335, 53.870
11105, 118.467140471, 118.467216020, 75.549
11106, 118.477140471, 118.477217308, 76.837
11107, 118.487140464, 118.487203666, 63.202
11108, 118.497140464, 118.497191003, 50.539
11109, 118.507140469, 118.507203514, 63.045
11110, 118.517140466, 118.517190927, 50.461
11111, 118.527140467, 118.527222774, 82.307
11112, 118.537140500, 118.537211219, 70.719
11113, 118.547140466, 118.547187093, 46.627
11114, 118.557140464, 118.557183330, 42.866
11115, 118.567140489, 118.567195064, 54.575
11116, 118.577140469, 118.577182223, 41.754
11117, 118.587140464, 118.587189342, 48.878
11118, 118.597140467, 118.597203038, 62.571
11119, 118.607140537, 118.607231391, 90.854
11120, 118.617140471, 118.617191494, 51.023
11121, 118.627140470, 118.627189333, 48.863
11122, 118.637140468, 118.637193426, 52.958
11123, 118.647140469, 118.647207966, 67.497
11124, 118.657140468, 118.657181914, 41.446
11125, 118.667140484, 118.667187942, 47.458
11126, 118.677140471, 118.677191293, 50.822
11127, 118.687140465, 118.687197664, 57.199
11128, 118.697140472, 118.697191336, 50.864
11129, 118.707140477, 118.707201668, 61.191
11130, 118.717140469, 118.717193199, 52.730
11131, 118.727140471, 118.727190116, 49.645
11132, 118.737140463, 118.737219481, 79.018
11133, 118.747140469, 118.747221189, 80.720
11134, 118.757140465, 118.757215834, 75.369
11135, 118.767140486, 118.767212424, 71.938
11136, 118.777140465, 118.777203856, 63.391
11137, 118.787140470, 118.787200831, 60.361
11138, 118.797140469, 118.797210276, 69.807
11139, 118.807140466, 118.807207013, 66.547
11140, 118.817141031, 118.817242416, 101.385
11141, 118.827140474, 118.827241802, 101.328
11142, 118.837140464, 118.837238144, 97.680
11143, 118.847140469, 118.847194779, 54.310
11144, 118.857140469, 118.857204679, 64.210
11145, 118.867140464, 118.867201388, 60.924
11146, 118.877140471, 118.877181945, 41.474
11147, 118.887140467, 118.887217261, 76.794
11148, 118.897140466, 118.897190877, 50.411
11149, 118.907140470, 118.907183501, 43.031
11150, 118.917140508, 118.917188180, 47.672
11151, 118.927140472, 118.927202212, 61.740
11152, 118.937140462, 118.937207616, 67.154
11153, 118.947140469, 118.947206185, 65.716
11154, 118.957140464, 118.957216020, 75.556
11155, 118.967140472, 118.967229094, 88.622
11156, 118.977140466, 118.977188293, 47.827
11157, 118.987140469, 118.987220542, 80.073
11158, 118.997140471, 118.997211175, 70.704
11159, 119.007140466, 119.007224227, 83.761
11160, 119.017140466, 119.017209517, 69.051
11161, 119.027140469, 119.027213046, 72.577
11162, 119.037140469, 119.037205000, 64.531
11163, 119.047140469, 119.047197494, 57.025
11164, 119.057140465, 119.057200728, 60.263
11165, 119.067140964, 119.067243631, 102.667
11166, 119.077140470, 119.077204293, 63.823
11167, 119.087140464, 119.087204192, 63.728
11168, 119.097140465, 119.097217412, 76.947
11169, 119.107140464, 119.107212622, 72.158
11170, 119.117140482, 119.117237859, 97.377
11171, 119.127140471, 119.127192300, 51.829
11172, 119.137140489, 119.137191183, 50.694
11173, 119.147140470, 119.147194872, 54.402
11174, 119.157140462, 119.157194512, 54.050
11175, 119.167140464, 119.167204425, 63.961
11176, 119.177140471, 119.177225390, 84.919
11177, 119.187140464, 119.187219469, 79.005
11178, 119.197140469, 119.197198091, 57.622
11179, 119.207140470, 119.207227737, 87.267
11180, 119.217140469, 119.217212685, 72.216
11181, 119.227140469, 119.227208979, 68.510
11182, 119.237140471, 119.237217229, 76.758
11183, 119.247140474, 119.247215542, 75.068
11184, 119.257140469, 119.257205308, 64.839
11185, 119.267140464, 119.267218913, 78.449
11186, 119.277140466, 119.277204561, 64.095
11187, 119.287140468, 119.287222961, 82.493
11188, 119.297140468, 119.297228502, 88.034
11189, 119.307140469, 119.307202356, 61.887
11190, 119.317140466, 119.317232164, 91.698
11191, 119.327140489, 119.327223270, 82.781
11192, 119.337140464, 119.337202414, 61.950
11193, 119.347140470, 119.347208379, 67.909
11194, 119.357140466, 119.357209061, 68.595
11195, 119.367140471, 119.367222602, 82.131
11196, 119.377140466, 119.377215581, 75.115
11197, 119.387140469, 119.387207858, 67.389
11198, 119.397140462, 119.397209059, 68.597
11199, 119.407140471, 119.407201907, 61.436
11200, 119.417140466, 119.417234436, 93.970
11201, 119.427140464, 119.427191421, 50.957
11202, 119.437140471, 119.437188738, 48.267
11203, 119.447140470, 119.447182928, 42.458
11204, 119.457140469, 119.457220023, 79.554
11205, 119.467140466, 119.467204219, 63.753
11206, 119.477140469, 119.477220801, 80.332
11207, 119.487140464, 119.487186277, 45.813
11208, 119.497140470, 119.497189054, 48.584
11209, 119.507140468, 119.507188500, 48.032
11210, 119.517140490, 119.517209873, 69.383
11211, 119.527140468, 119.527195331, 54.863
11212, 119.537140465, 119.537184162, 43.697
11213, 119.547140463, 119.547182713, 42.250
11214, 119.557140467, 119.557183045, 42.578
11215, 119.567140471, 119.567206283, 65.812
11216, 119.577140491, 119.577249864, 109.373
11217, 119.587140469, 119.587196571, 56.102
11218, 119.597140468, 119.597185148, 44.680
11219, 119.607140463, 119.607192394, 51.931
11220, 119.617140585, 119.617255869, 115.284
11221, 119.627140610, 119.627216989, 76.379
11222, 119.637140623, 119.637237687, 97.064
11223, 119.647140498, 119.647221522, 81.024
11224, 119.657140572, 119.657195426, 54.854
11225, 119.667140582, 119.667228082, 87.500
11226, 119.677140468, 119.677211634, 71.166
11227, 119.687140564, 119.687207411, 66.847
11228, 119.697140469, 119.697195825, 55.356
11229, 119.707140477, 119.707182259, 41.782
11230, 119.717140480, 119.717191517, 51.037
11231, 119.727140549, 119.727192214, 51.665
11232, 119.737140472, 119.737184188, 43.716
11233, 119.747140470, 119.747186811, 46.341
11234, 119.757140467, 119.757190448, 49.981
11235, 119.767140467, 119.767194648, 54.181
11236, 119.777140464, 119.777214673, 74.209
11237, 119.787140464, 119.787203810, 63.346
11238, 119.797140462, 119.797191230, 50.768
11239, 119.807140460, 119.807208313, 67.853
11240, 119.817140469, 119.817195995, 55.526
11241, 119.827140468, 119.827204682, 64.214
11242, 119.837140468, 119.837208090, 67.622
11243, 119.847140500, 119.847222429, 81.929
11244, 119.857140463, 119.857218797, 78.334
11245, 119.867140465, 119.867215629, 75.164
11246, 119.877140469, 119.877209895, 69.426
11247, 119.887140469, 119.887215195, 74.726
11248, 119.897140472, 119.897194910, 54.438
11249, 119.907140464, 119.907220980, 80.516
11250, 119.917140469, 119.917215896, 75.427
11251, 119.927140466, 119.927205307, 64.841
11252, 119.937140464, 119.937211855, 71.391
11253, 119.947140463, 119.947194711, 54.248
11254, 119.957140464, 119.957213271, 72.807
11255, 119.967140467, 119.967191903, 51.436
11256, 119.977140466, 119.977199543, 59.077
11257, 119.987140465, 119.987194616, 54.151
11258, 119.997140471, 119.997201658, 61.187
11259, 120.007140471, 120.007200913, 60.442
11260, 120.017140464, 120.017191961, 51.497
11261, 120.027140472, 120.027203375, 62.903
11262, 120.037140466, 120.037217099, 76.633
11263, 120.047140468, 120.047227943, 87.475
11264, 120.057140464, 120.057221470, 81.006
11265, 120.067140544, 120.067227771, 87.227
11266, 120.077140478, 120.077185974, 45.496
11267, 120.087140469, 120.087197540, 57.071
11268, 120.097140471, 120.097189949, 49.478
11269, 120.107140469, 120.107184194, 43.725
11270, 120.117140471, 120.117187040, 46.569
11271, 120.127140464, 120.127200392, 59.928
11272, 120.137140470, 120.137192399, 51.929
11273, 120.147140464, 120.147185859, 45.395
11274, 120.157140469, 120.157188810, 48.341
11275, 120.167140471, 120.167193377, 52.906
11276, 120.177140467, 120.177188914, 48.447
11277, 120.187140464, 120.187192555, 52.091
11278, 120.197140459, 120.197191071, 50.612
11279, 120.207140463, 120.207184586, 44.123
11280, 120.217144345, 120.217250029, 105.684
11281, 120.227140812, 120.227230871, 90.059
11282, 120.237140748, 120.237213094, 72.346
11283, 120.247140484, 120.247192742, 52.258
11284, 120.257140466, 120.257184554, 44.088
11285, 120.267140465, 120.267205055, 64.590
11286, 120.277140479, 120.277196460, 55.981
11287, 120.287140471, 120.287183227, 42.756
11288, 120.297140488, 120.297190804, 50.316
11289, 120.307140498, 120.307187597, 47.099
11290, 120.317140501, 120.317193882, 53.381
11291, 120.327140492, 120.327184773, 44.281
11292, 120.337140495, 120.337182198, 41.703
11293, 120.347140493, 120.347193578, 53.085
11294, 120.357140488, 120.357180110, 39.622
11295, 120.367140497, 120.367184150, 43.653
11296, 120.377140518, 120.377196621, 56.103
11297, 120.387140495, 120.387178657, 38.162
11298, 120.397140492, 120.397188896, 48.404
11299, 120.407140466, 120.407191000, 50.534
11300, 120.417140465, 120.417190716, 50.251
11301, 120.427140462, 120.427181446, 40.984
11302, 120.437140463, 120.437184583, 44.120
11303, 120.447140463, 120.447179737, 39.274
11304, 120.457140469, 120.457179943, 39.474
11305, 120.467140471, 120.467178435, 37.964
11306, 120.477140465, 120.477192152, 51.687
11307, 120.487140464, 120.487183157, 42.693
11308, 120.497140465, 120.497185104, 44.639
11309, 120.507140547, 120.507225566, 85.019
11310, 120.517140501, 120.517179808, 39.307
11311, 120.527140469, 120.527193143, 52.674
11312, 120.537140948, 120.537299854, 158.906
11313, 120.547140872, 120.547212502, 71.630
11314, 120.557140519, 120.557183546, 43.027
11315, 120.567140497, 120.567191993, 51.496
11316, 120.577140500, 120.577180620, 40.120
11317, 120.587140572, 120.587185430, 44.858
11318, 120.597140497, 120.597186855, 46.358
11319, 120.607140486, 120.607189320, 48.834
11320, 120.617140472, 120.617180217, 39.745
11321, 120.627140470, 120.627180236, 39.766
11322, 120.637140902, 120.637294423, 153.521
11323, 120.647141124, 120.647225992, 84.868
11324, 120.657140930, 120.657200326, 59.396
11325, 120.667140487, 120.667192265, 51.778
11326, 120.677140539, 120.677187141, 46.602
11327, 120.687140488, 120.687188658, 48.170
11328, 120.697144984, 120.697211887, 66.903
11329, 120.707140515, 120.707200893, 60.378
11330, 120.717140479, 120.717198804, 58.325
11331, 120.727140846, 120.727197376, 56.530
11332, 120.737140467, 120.737193266, 52.799
11333, 120.747140467, 120.747181145, 40.678
11334, 120.757140469, 120.757177511, 37.042
11335, 120.767140555, 120.767181621, 41.066
11336, 120.777140516, 120.777190277, 49.761
11337, 120.787140490, 120.787186998, 46.508
11338, 120.797140467, 120.797183942, 43.475
11339, 120.807140470, 120.807202284, 61.814
11340, 120.817141013, 120.817215124, 74.111
11341, 120.827140982, 120.827211239, 70.257
11342, 120.837140517, 120.837180973, 40.456
11343, 120.847140464, 120.847191499, 51.035
11344, 120.857140471, 120.857187799, 47.328
11345, 120.867140468, 120.867188520, 48.052
11346, 120.877140566, 120.877186879, 46.313
11347, 120.887140466, 120.887197234, 56.768
11348, 120.897140464, 120.897184158, 43.694
11349, 120.907140465, 120.907181061, 40.596
11350, 120.917140489, 120.917200960, 60.471
11351, 120.927140492, 120.927185766, 45.274
11352, 120.937140488, 120.937181228, 40.740
11353, 120.947140464, 120.947185833, 45.369
11354, 120.957140485, 120.957182479, 41.994
11355, 120.967140484, 120.967192664, 52.180
11356, 120.977140494, 120.977186655, 46.161
11357, 120.987140466, 120.987179150, 38.684
11358, 120.997140473, 120.997187004, 46.531
11359, 121.007140465, 121.007194217, 53.752
11360, 121.017140470, 121.017182356, 41.886
11361, 121.027140475, 121.027192073, 51.598
11362, 121.037140470, 121.037178676, 38.206
11363, 121.047140471, 121.047186715, 46.244
11364, 121.057140471, 121.057177762, 37.291
11365, 121.067141046, 121.067224860, 83.814
11366, 121.077140464, 121.077183922, 43.458
11367, 121.087140517, 121.087189498, 48.981
11368, 121.097141137, 121.097211495, 70.358
11369, 121.107140512, 121.107183527, 43.015
11370, 121.117140471, 121.117182395, 41.924
11371, 121.127140863, 121.127214228, 73.365
11372, 121.137140472, 121.137201612, 61.140
11373, 121.147140464, 121.147192171, 51.707
11374, 121.157140550, 121.157200380, 59.830
11375, 121.167140490, 121.167208581, 68.091
11376, 121.177140466, 121.177363542, 223.076
11377, 121.187140508, 121.187205655, 65.147
11378, 121.197140471, 121.197186697, 46.226
11379, 121.207140471, 121.207183992, 43.521
11380, 121.217140467, 121.217183225, 42.758
11381, 121.227140581, 121.227206156, 65.575
11382, 121.237140488, 121.237180199, 39.711
11383, 121.247140464, 121.247178956, 38.492
11384, 121.257140500, 121.257185260, 44.760
11385, 121.267140469, 121.267184631, 44.162
11386, 121.277140464, 121.277188412, 47.948
11387, 121.287140471, 121.287191163, 50.692
11388, 121.297140464, 121.297196255, 55.791
11389, 121.307140465, 121.307207120, 66.655
11390, 121.317140483, 121.317230330, 89.847
11391, 121.327140486, 121.327206176, 65.690
11392, 121.337140549, 121.337217139, 76.590
11393, 121.347140467, 121.347190364, 49.897
11394, 121.357140490, 121.357204706, 64.216
11395, 121.367140466, 121.367224005, 83.539
11396, 121.377140494, 121.377201466, 60.972
11397, 121.387140466, 121.387181376, 40.910
11398, 121.397140471, 121.397223796, 83.325
11399, 121.407140470, 121.407252164, 111.694
11400, 121.417140466, 121.417236592, 96.126
11401, 121.427140467, 121.427241660, 101.193
11402, 121.437140470, 121.437240215, 99.745
11403, 121.447140466, 121.447236064, 95.598
11404, 121.457140470, 121.457222794, 82.324
11405, 121.467140465, 121.467200742, 60.277
11406, 121.477140465, 121.477228565, 88.100
11407, 121.487140471, 121.487200528, 60.057
11408, 121.497140463, 121.497200788, 60.325
11409, 121.507140466, 121.507193927, 53.461
11410, 121.517140470, 121.517197048, 56.578
11411, 121.527140469, 121.527211414, 70.945
11412, 121.537140464, 121.537193055, 52.591
11413, 121.547140468, 121.547187903, 47.435
11414, 121.557140468, 121.557203593, 63.125
11415, 121.567140469, 121.567236400, 95.931
11416, 121.577140488, 121.577206324, 65.836
11417, 121.587140466, 121.587190643, 50.177
11418, 121.597140468, 121.597183913, 43.445
11419, 121.607140520, 121.607193455, 52.935
11420, 121.617140600, 121.617248399, 107.799
11421, 121.627140731, 121.627219990, 79.259
11422, 121.637140623, 121.637229523, 88.900
11423, 121.647140505, 121.647215989, 75.484
11424, 121.657140595, 121.657227166, 86.571
11425, 121.667140530, 121.667213886, 73.356
11426, 121.677140499, 121.677210392, 69.893
11427, 121.687140585, 121.687209638, 69.053
11428, 121.697140475, 121.697183583, 43.108
11429, 121.707140464, 121.707186599, 46.135
11430, 121.717140469, 121.717179702, 39.233
11431, 121.727140469, 121.727187032, 46.563
11432, 121.737140469, 121.737182017, 41.548
11433, 121.747140467, 121.747191335, 50.868
11434, 121.757140463, 121.757184233, 43.770
11435, 121.767140488, 121.767186692, 46.204
11436, 121.777140466, 121.777187585, 47.119
11437, 121.787140476, 121.787198904, 58.428
11438, 121.797140469, 121.797215873, 75.404
11439, 121.807140463, 121.807209395, 68.932
11440, 121.817140466, 121.817210976, 70.510
11441, 121.827140467, 121.827201634, 61.167
11442, 121.837140469, 121.837214636, 74.167
11443, 121.847140486, 121.847219063, 78.577
11444, 121.857140469, 121.857211210, 70.741
11445, 121.867140494, 121.867216538, 76.044
11446, 121.877140470, 121.877224020, 83.550
11447, 121.887140464, 121.887218862, 78.398
11448, 121.897140465, 121.897207687, 67.222
11449, 121.907140468, 121.907210466, 69.998
11450, 121.917140501, 121.917251248, 110.747
11451, 121.927140493, 121.927204343, 63.850
11452, 121.937140463, 121.937199782, 59.319
11453, 121.947140467, 121.947198410, 57.943
11454, 121.957140507, 121.957201149, 60.642
11455, 121.967140470, 121.967199139, 58.669
11456, 121.977140486, 121.977220707, 80.221
11457, 121.987140484, 121.987201782, 61.298
11458, 121.997140463, 121.997211030, 70.567
11459, 122.007140482, 122.007202452, 61.970
11460, 122.017140465, 122.017189501, 49.036
11461, 122.027140494, 122.027212960, 72.466
11462, 122.037140468, 122.037184410, 43.942
11463, 122.047140471, 122.047202845, 62.374
11464, 122.057140487, 122.057189995, 49.508
11465, 122.067140512, 122.067249310, 108.798
11466, 122.077140487, 122.077204191, 63.704
11467, 122.087140471, 122.087189090, 48.619
11468, 122.097140469, 122.097186435, 45.966
11469, 122.107140469, 122.107185024, 44.555
11470, 122.117140462, 122.117188963, 48.501
11471, 122.127140463, 122.127185920, 45.457
11472, 122.137140462, 122.137242173, 101.711
11473, 122.147140652, 122.147378310, 237.658
11474, 122.157140845, 122.157223671, 82.826
11475, 122.167140497, 122.167188694, 48.197
11476, 122.177140471, 122.177187791, 47.320
11477, 122.187140469, 122.187191437, 50.968
11478, 122.197140504, 122.197195378, 54.874
11479, 122.207140471, 122.207186045, 45.574
11480, 122.217140509, 122.217188841, 48.332
11481, 122.227140482, 122.227200017, 59.535
11482, 122.237140474, 122.237214401, 73.927
11483, 122.247140466, 122.247193669, 53.203
11484, 122.257140467, 122.257196994, 56.527
11485, 122.267140469, 122.267205078, 64.609
11486, 122.277140470, 122.277197841, 57.371
11487, 122.287140487, 122.287206326, 65.839
11488, 122.297140486, 122.297195205, 54.719
11489, 122.307140465, 122.307201464, 60.999
11490, 122.317140464, 122.317203167, 62.703
11491, 122.327140467, 122.327192992, 52.525
11492, 122.337140469, 122.337205249, 64.780
11493, 122.347140474, 122.347203806, 63.332
11494, 122.357140464, 122.357186306, 45.842
11495, 122.367140489, 122.367190086, 49.597
11496, 122.377140474, 122.377189225, 48.751
11497, 122.387140507, 122.387206946, 66.439
11498, 122.397140514, 122.397183635, 43.121
11499, 122.407140499, 122.407187318, 46.819
11500, 122.417140471, 122.417186388, 45.917
11501, 122.427140463, 122.427188927, 48.464
11502, 122.437140471, 122.437183430, 42.959
11503, 122.447140468, 122.447200985, 60.517
11504, 122.457140471, 122.457196545, 56.074
11505, 122.467140466, 122.467188401, 47.935
11506, 122.477140472, 122.477223367, 82.895
11507, 122.487140475, 122.487217712, 77.237
11508, 122.497140464, 122.497197946, 57.482
11509, 122.507140469, 122.507204543, 64.074
11510, 122.517140469, 122.517198101, 57.632
11511, 122.527140470, 122.527207048, 66.578
11512, 122.537140480, 122.537186316, 45.836
11513, 122.547140466, 122.547216124, 75.658
11514, 122.557140474, 122.557197326, 56.852
11515, 122.567140464, 122.567189956, 49.492
11516, 122.577140471, 122.577196725, 56.254
11517, 122.587140469, 122.587208571, 68.102
11518, 122.597140467, 122.597186352, 45.885
11519, 122.607140539, 122.607195023, 54.484
11520, 122.617140464, 122.617202213, 61.749
11521, 122.627140970, 122.627199756, 58.786
11522, 122.637140471, 122.637196373, 55.902
11523, 122.647140499, 122.647195709, 55.210
11524, 122.657140500, 122.657200116, 59.616
11525, 122.667140471, 122.667184646, 44.175
11526, 122.677140464, 122.677193846, 53.382
11527, 122.687140535, 122.687209325, 68.790
11528, 122.697140499, 122.697186203, 45.704
11529, 122.707140468, 122.707216839, 76.371
11530, 122.717140466, 122.717212980, 72.514
11531, 122.727140482, 122.727215339, 74.857
11532, 122.737140469, 122.737201873, 61.404
11533, 122.747140469, 122.747194736, 54.267
11534, 122.757140493, 122.757212353, 71.860
11535, 122.767140466, 122.767209079, 68.613
