------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=120 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=120.000 sec; Warm up time=400 msec; SentMessages=12002; ReceivedMessages=12001
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=119.540 sec; SentMessages=11955; ReceivedMessages=11955
sockperf: [2;35m====> avg-rtt=56.053 (std-dev=81.477, mean-ad=15.600, median-ad=10.775, siqr=8.570, cv=1.454, std-error=0.745, 99.0% ci=[54.134, 57.972])[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 11955 observations[0m; each percentile contains 119.55 observations
sockperf: ---> <MAX> observation = 6822.542
sockperf: ---> percentile 99.999 = 6822.542
sockperf: ---> percentile 99.990 = 2870.027
sockperf: ---> percentile 99.900 =  512.987
sockperf: ---> percentile 99.000 =  127.601
sockperf: ---> percentile 90.000 =   75.543
sockperf: ---> percentile 75.000 =   59.294
sockperf: ---> percentile 50.000 =   48.161
sockperf: ---> percentile 25.000 =   42.153
sockperf: ---> <MIN> observation =   32.717
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
9173, 99.153339320, 99.153411713, 72.393
9174, 99.163339339, 99.163390215, 50.876
9175, 99.173339337, 99.173390902, 51.565
9176, 99.183339321, 99.183398229, 58.908
9177, 99.193339324, 99.193401021, 61.697
9178, 99.203339344, 99.203413006, 73.662
9179, 99.213339346, 99.213457300, 117.954
9180, 99.223339327, 99.223393048, 53.721
9181, 99.233339372, 99.233408476, 69.104
9182, 99.243339329, 99.243381272, 41.943
9183, 99.253339325, 99.253405691, 66.366
9184, 99.263339332, 99.263401241, 61.909
9185, 99.273339328, 99.273386707, 47.379
9186, 99.283339323, 99.283393259, 53.936
9187, 99.293339325, 99.293378601, 39.276
9188, 99.303339370, 99.303424612, 85.242
9189, 99.313339327, 99.313382133, 42.806
9190, 99.323339328, 99.323380603, 41.275
9191, 99.333339321, 99.333386104, 46.783
9192, 99.343339324, 99.343382201, 42.877
9193, 99.353339330, 99.353389868, 50.538
9194, 99.363339357, 99.363405720, 66.363
9195, 99.373339320, 99.373395993, 56.673
9196, 99.383339325, 99.383377132, 37.807
9197, 99.393339316, 99.393381775, 42.459
9198, 99.403339321, 99.403376465, 37.144
9199, 99.413339323, 99.413377126, 37.803
9200, 99.423339330, 99.423386045, 46.715
9201, 99.433339321, 99.433384853, 45.532
9202, 99.443339325, 99.443388555, 49.230
9203, 99.453339323, 99.453395606, 56.283
9204, 99.463339316, 99.463381511, 42.195
9205, 99.473339324, 99.473392613, 53.289
9206, 99.483339327, 99.483396825, 57.498
9207, 99.493339321, 99.493383958, 44.637
9208, 99.503339327, 99.503413601, 74.274
9209, 99.513339327, 99.513401820, 62.493
9210, 99.523339325, 99.523391607, 52.282
9211, 99.533339325, 99.533384817, 45.492
9212, 99.543339320, 99.543380933, 41.613
9213, 99.553339424, 99.553415506, 76.082
9214, 99.563339329, 99.563381660, 42.331
9215, 99.573339327, 99.573385312, 45.985
9216, 99.583339328, 99.583383439, 44.111
9217, 99.593339329, 99.593389926, 50.597
9218, 99.603339323, 99.603376268, 36.945
9219, 99.613339322, 99.613377719, 38.397
9220, 99.623339325, 99.623391068, 51.743
9221, 99.633339343, 99.633384160, 44.817
9222, 99.643339323, 99.643381213, 41.890
9223, 99.653339327, 99.653383707, 44.380
9224, 99.663339328, 99.663390033, 50.705
9225, 99.673339350, 99.673394819, 55.469
9226, 99.683339326, 99.683385067, 45.741
9227, 99.693339326, 99.693376895, 37.569
9228, 99.703339326, 99.703408918, 69.592
9229, 99.713339323, 99.713388067, 48.744
9230, 99.723339322, 99.723402148, 62.826
9231, 99.733339344, 99.733407941, 68.597
9232, 99.743339327, 99.743395675, 56.348
9233, 99.753339321, 99.753437286, 97.965
9234, 99.763339323, 99.763399893, 60.570
9235, 99.773339344, 99.773410101, 70.757
9236, 99.783339453, 99.783437725, 98.272
9237, 99.793339328, 99.793391118, 51.790
9238, 99.803339327, 99.803399916, 60.589
9239, 99.813339321, 99.813387204, 47.883
9240, 99.823339321, 99.823382691, 43.370
9241, 99.833339321, 99.833393150, 53.829
9242, 99.843339323, 99.843401633, 62.310
9243, 99.853339321, 99.853382946, 43.625
9244, 99.863339317, 99.863384184, 44.867
9245, 99.873339327, 99.873415236, 75.909
9246, 99.883339658, 99.883398783, 59.125
9247, 99.893339325, 99.893385985, 46.660
9248, 99.903339323, 99.903383037, 43.714
9249, 99.913339323, 99.913399749, 60.426
9250, 99.923339325, 99.923388021, 48.696
9251, 99.933339321, 99.933401356, 62.035
9252, 99.943339327, 99.943380741, 41.414
9253, 99.953339324, 99.953377937, 38.613
9254, 99.963339327, 99.963377290, 37.963
9255, 99.973339330, 99.973392266, 52.936
9256, 99.983339328, 99.983391328, 52.000
9257, 99.993339323, 99.993384813, 45.490
9258, 100.003339341, 100.003384212, 44.871
9259, 100.013339328, 100.013397254, 57.926
9260, 100.023339322, 100.023403740, 64.418
9261, 100.033339325, 100.033387840, 48.515
9262, 100.043339323, 100.043392190, 52.867
9263, 100.053339324, 100.053393124, 53.800
9264, 100.063339323, 100.063399384, 60.061
9265, 100.073339338, 100.073418324, 78.986
9266, 100.083339316, 100.083393451, 54.135
9267, 100.093339321, 100.093381431, 42.110
9268, 100.103339316, 100.103380515, 41.199
9269, 100.113339318, 100.113379743, 40.425
9270, 100.123339328, 100.123389882, 50.554
9271, 100.133339318, 100.133399176, 59.858
9272, 100.143339322, 100.143394205, 54.883
9273, 100.153339327, 100.153388523, 49.196
9274, 100.163339325, 100.163410957, 71.632
9275, 100.173339327, 100.173394905, 55.578
9276, 100.183339325, 100.183421224, 81.899
9277, 100.193339326, 100.193386870, 47.544
9278, 100.203339324, 100.203382940, 43.616
9279, 100.213339326, 100.213388273, 48.947
9280, 100.223339327, 100.223386766, 47.439
9281, 100.233339324, 100.233388074, 48.750
9282, 100.243339322, 100.243391494, 52.172
9283, 100.253339321, 100.253383816, 44.495
9284, 100.263339322, 100.263393287, 53.965
9285, 100.273339324, 100.273405320, 65.996
9286, 100.283339327, 100.283393129, 53.802
9287, 100.293339324, 100.293391867, 52.543
9288, 100.303339324, 100.303396052, 56.728
9289, 100.313339339, 100.313384737, 45.398
9290, 100.323339325, 100.323384587, 45.262
9291, 100.333339321, 100.333391933, 52.612
9292, 100.343339330, 100.343383247, 43.917
9293, 100.353339324, 100.353392634, 53.310
9294, 100.363339321, 100.363387029, 47.708
9295, 100.373339323, 100.373378333, 39.010
9296, 100.383339324, 100.383378905, 39.581
9297, 100.393339328, 100.393383207, 43.879
9298, 100.403339396, 100.403397947, 58.551
9299, 100.413339321, 100.413390979, 51.658
9300, 100.423339319, 100.423383391, 44.072
9301, 100.433339329, 100.433384908, 45.579
9302, 100.443339323, 100.443378722, 39.399
9303, 100.453339321, 100.453388509, 49.188
9304, 100.463339320, 100.463377556, 38.236
9305, 100.473339320, 100.473391260, 51.940
9306, 100.483339324, 100.483383662, 44.338
9307, 100.493339321, 100.493384117, 44.796
9308, 100.503339324, 100.503386251, 46.927
9309, 100.513339330, 100.513381916, 42.586
9310, 100.523339328, 100.523384859, 45.531
9311, 100.533339325, 100.533382242, 42.917
9312, 100.543339318, 100.543385858, 46.540
9313, 100.553339397, 100.553412368, 72.971
9314, 100.563339321, 100.563378349, 39.028
9315, 100.573339328, 100.573373778, 34.450
9316, 100.583339398, 100.583394311, 54.913
9317, 100.593339326, 100.593376363, 37.037
9318, 100.603339330, 100.603374952, 35.622
9319, 100.613339324, 100.613377141, 37.817
9320, 100.623339348, 100.623379517, 40.169
9321, 100.633339321, 100.633390328, 51.007
9322, 100.643339322, 100.643388734, 49.412
9323, 100.653339323, 100.653390850, 51.527
9324, 100.663339324, 100.663392159, 52.835
9325, 100.673339324, 100.673376746, 37.422
9326, 100.683339360, 100.683390118, 50.758
9327, 100.693339326, 100.693377542, 38.216
9328, 100.703339322, 100.703381402, 42.080
9329, 100.713339325, 100.713382322, 42.997
9330, 100.723339321, 100.723381829, 42.508
9331, 100.733339325, 100.733392944, 53.619
9332, 100.743339339, 100.743392072, 52.733
9333, 100.753339346, 100.753388646, 49.300
9334, 100.763339324, 100.763381949, 42.625
9335, 100.773339323, 100.773385769, 46.446
9336, 100.783339451, 100.783415596, 76.145
9337, 100.793339330, 100.793389213, 49.883
9338, 100.803339328, 100.803377790, 38.462
9339, 100.813339323, 100.813379011, 39.688
9340, 100.823339323, 100.823376828, 37.505
9341, 100.833339323, 100.833385909, 46.586
9342, 100.843339328, 100.843382010, 42.682
9343, 100.853339327, 100.853384805, 45.478
9344, 100.863339321, 100.863385251, 45.930
9345, 100.873339318, 100.873375388, 36.070
9346, 100.883339327, 100.883380382, 41.055
9347, 100.893339326, 100.893375792, 36.466
9348, 100.903339325, 100.903381881, 42.556
9349, 100.913339327, 100.913383675, 44.348
9350, 100.923339341, 100.923389831, 50.490
9351, 100.933339333, 100.933385443, 46.110
9352, 100.943339411, 100.943413914, 74.503
9353, 100.953339318, 100.953383153, 43.835
9354, 100.963339952, 100.963403706, 63.754
9355, 100.973339821, 100.973396863, 57.042
9356, 100.983339594, 100.983438252, 98.658
9357, 100.993339338, 100.993393433, 54.095
9358, 101.003339327, 101.003383367, 44.040
9359, 101.013339328, 101.013390700, 51.372
9360, 101.023339325, 101.023387955, 48.630
9361, 101.033339330, 101.033383749, 44.419
9362, 101.043339342, 101.043397628, 58.286
9363, 101.053339325, 101.053380099, 40.774
9364, 101.063339318, 101.063398737, 59.419
9365, 101.073339328, 101.073394166, 54.838
9366, 101.083339325, 101.083384939, 45.614
9367, 101.093339321, 101.093388802, 49.481
9368, 101.103339325, 101.103392668, 53.343
9369, 101.113339327, 101.113380823, 41.496
9370, 101.123339330, 101.123402588, 63.258
9371, 101.133339321, 101.133390100, 50.779
9372, 101.143339344, 101.143395604, 56.260
9373, 101.153339324, 101.153404716, 65.392
9374, 101.163339328, 101.163380084, 40.756
9375, 101.173339324, 101.173384885, 45.561
9376, 101.183339335, 101.183384326, 44.991
9377, 101.193339321, 101.193379896, 40.575
9378, 101.203339320, 101.203389609, 50.289
9379, 101.213339334, 101.213404189, 64.855
9380, 101.223339966, 101.223409187, 69.221
9381, 101.233339423, 101.233398937, 59.514
9382, 101.243339338, 101.243389182, 49.844
9383, 101.253339369, 101.253396583, 57.214
9384, 101.263339338, 101.263380231, 40.893
9385, 101.273339327, 101.273375586, 36.259
9386, 101.283339703, 101.283408296, 68.593
9387, 101.293339616, 101.293411185, 71.569
9388, 101.303339422, 101.303402769, 63.347
9389, 101.313339371, 101.313392039, 52.668
9390, 101.323339442, 101.323400189, 60.747
9391, 101.333339730, 101.333400653, 60.923
9392, 101.343339791, 101.343392902, 53.111
9393, 101.353339742, 101.353408844, 69.102
9394, 101.363339620, 101.363396904, 57.284
9395, 101.373339631, 101.373436201, 96.570
9396, 101.383339582, 101.383391716, 52.134
9397, 101.393339763, 101.393398261, 58.498
9398, 101.403339614, 101.403393737, 54.123
9399, 101.413339380, 101.413412494, 73.114
9400, 101.423339324, 101.423384764, 45.440
9401, 101.433339324, 101.433378240, 38.916
9402, 101.443339336, 101.443387240, 47.904
9403, 101.453339319, 101.453380272, 40.953
9404, 101.463339324, 101.463393722, 54.398
9405, 101.473339317, 101.473382561, 43.244
9406, 101.483339356, 101.483417903, 78.547
9407, 101.493339462, 101.493420917, 81.455
9408, 101.503339356, 101.503413040, 73.684
9409, 101.513340100, 101.513421463, 81.363
9410, 101.523339507, 101.523421708, 82.201
9411, 101.533339871, 101.533423618, 83.747
9412, 101.543339673, 101.543415752, 76.079
9413, 101.553339400, 101.553400643, 61.243
9414, 101.563339372, 101.563388882, 49.510
9415, 101.573339337, 101.573378302, 38.965
9416, 101.583339332, 101.583385754, 46.422
9417, 101.593339335, 101.593383619, 44.284
9418, 101.603339319, 101.603386459, 47.140
9419, 101.613339344, 101.613397525, 58.181
9420, 101.623339340, 101.623397554, 58.214
9421, 101.633339334, 101.633400370, 61.036
9422, 101.643339336, 101.643386409, 47.073
9423, 101.653339338, 101.653407668, 68.330
9424, 101.663339333, 101.663385737, 46.404
9425, 101.673339338, 101.673407214, 67.876
9426, 101.683339333, 101.683392994, 53.661
9427, 101.693339331, 101.693377915, 38.584
9428, 101.703339338, 101.703384025, 44.687
9429, 101.713339332, 101.713376695, 37.363
9430, 101.723339338, 101.723383750, 44.412
9431, 101.733339333, 101.733383319, 43.986
9432, 101.743339338, 101.743381729, 42.391
9433, 101.753339357, 101.753385046, 45.689
9434, 101.763339339, 101.763377491, 38.152
9435, 101.773339338, 101.773381949, 42.611
9436, 101.783339339, 101.783420689, 81.350
9437, 101.793339332, 101.793380050, 40.718
9438, 101.803339339, 101.803380406, 41.067
9439, 101.813339336, 101.813389023, 49.687
9440, 101.823339332, 101.823382317, 42.985
9441, 101.833339335, 101.833378052, 38.717
9442, 101.843339339, 101.843378243, 38.904
9443, 101.853339339, 101.853376611, 37.272
9444, 101.863339339, 101.863395055, 55.716
9445, 101.873339338, 101.873400188, 60.850
9446, 101.883339340, 101.883387655, 48.315
9447, 101.893339334, 101.893393380, 54.046
9448, 101.903339322, 101.903380340, 41.018
9449, 101.913339326, 101.913390012, 50.686
9450, 101.923339329, 101.923382396, 43.067
9451, 101.933339329, 101.933393406, 54.077
9452, 101.943339324, 101.943377893, 38.569
9453, 101.953339328, 101.953383846, 44.518
9454, 101.963339324, 101.963379391, 40.067
9455, 101.973339328, 101.973385392, 46.064
9456, 101.983339329, 101.983380801, 41.472
9457, 101.993339326, 101.993377394, 38.068
9458, 102.003339324, 102.003392384, 53.060
9459, 102.013339324, 102.013381408, 42.084
9460, 102.023339340, 102.023384774, 45.434
9461, 102.033339324, 102.033392112, 52.788
9462, 102.043340014, 102.043424488, 84.474
9463, 102.053339374, 102.053399277, 59.903
9464, 102.063339337, 102.063380744, 41.407
9465, 102.073339342, 102.073383053, 43.711
9466, 102.083339349, 102.083380348, 40.999
9467, 102.093339347, 102.093379543, 40.196
9468, 102.103339339, 102.103382281, 42.942
9469, 102.113339325, 102.113386509, 47.184
9470, 102.123339323, 102.123408538, 69.215
9471, 102.133339324, 102.133391284, 51.960
9472, 102.143339321, 102.143389490, 50.169
9473, 102.153339326, 102.153389500, 50.174
9474, 102.163339329, 102.163399679, 60.350
9475, 102.173339338, 102.173394649, 55.311
9476, 102.183339327, 102.183392713, 53.386
9477, 102.193339330, 102.193407487, 68.157
9478, 102.203339324, 102.203396584, 57.260
9479, 102.213339318, 102.213392908, 53.590
9480, 102.223339317, 102.223406405, 67.088
9481, 102.233339329, 102.233400653, 61.324
9482, 102.243339351, 102.243411581, 72.230
9483, 102.253339346, 102.253387337, 47.991
9484, 102.263339330, 102.263402112, 62.782
9485, 102.273339331, 102.273392562, 53.231
9486, 102.283339321, 102.283383137, 43.816
9487, 102.293339335, 102.293390366, 51.031
9488, 102.303339344, 102.303388088, 48.744
9489, 102.313339323, 102.313400642, 61.319
9490, 102.323339323, 102.323385964, 46.641
9491, 102.333339325, 102.333401475, 62.150
9492, 102.343339347, 102.343381848, 42.501
9493, 102.353339321, 102.353383349, 44.028
9494, 102.363339319, 102.363387445, 48.126
9495, 102.373339317, 102.373390140, 50.823
9496, 102.383339324, 102.383382806, 43.482
9497, 102.393339324, 102.393383503, 44.179
9498, 102.403339321, 102.403388108, 48.787
9499, 102.413339316, 102.413388539, 49.223
9500, 102.423339317, 102.423391577, 52.260
9501, 102.433339395, 102.433399388, 59.993
9502, 102.443339388, 102.443381613, 42.225
9503, 102.453339322, 102.453379959, 40.637
9504, 102.463339325, 102.463378227, 38.902
9505, 102.473339319, 102.473384310, 44.991
9506, 102.483339319, 102.483397832, 58.513
9507, 102.493339318, 102.493380029, 40.711
9508, 102.503339323, 102.503378023, 38.700
9509, 102.513339318, 102.513384004, 44.686
9510, 102.523339334, 102.523385882, 46.548
9511, 102.533339324, 102.533378101, 38.777
9512, 102.543339327, 102.543382227, 42.900
9513, 102.553339367, 102.553392159, 52.792
9514, 102.563339390, 102.563412211, 72.821
9515, 102.573339339, 102.573391391, 52.052
9516, 102.583340235, 102.583416013, 75.778
9517, 102.593339924, 102.593411421, 71.497
9518, 102.603339346, 102.603382306, 42.960
9519, 102.613339344, 102.613382681, 43.337
9520, 102.623339334, 102.623389908, 50.574
9521, 102.633339337, 102.633381570, 42.233
9522, 102.643339335, 102.643384975, 45.640
9523, 102.653339320, 102.653396471, 57.151
9524, 102.663339321, 102.663388118, 48.797
9525, 102.673339327, 102.673388393, 49.066
9526, 102.683339320, 102.683378836, 39.516
9527, 102.693339370, 102.693398195, 58.825
9528, 102.703339326, 102.703388341, 49.015
9529, 102.713339316, 102.713384489, 45.173
9530, 102.723339331, 102.723396035, 56.704
9531, 102.733339321, 102.733378093, 38.772
9532, 102.743339326, 102.743377012, 37.686
9533, 102.753339332, 102.753381854, 42.522
9534, 102.763339324, 102.763394496, 55.172
9535, 102.773339326, 102.773385203, 45.877
9536, 102.783339452, 102.783415168, 75.716
9537, 102.793339361, 102.793390617, 51.256
9538, 102.803339332, 102.803390156, 50.824
9539, 102.813339324, 102.813382445, 43.121
9540, 102.823339329, 102.823384192, 44.863
9541, 102.833339320, 102.833377768, 38.448
9542, 102.843339323, 102.843386296, 46.973
9543, 102.853339357, 102.853397107, 57.750
9544, 102.863339334, 102.863387049, 47.715
9545, 102.873339332, 102.873382249, 42.917
9546, 102.883339334, 102.883380090, 40.756
9547, 102.893339415, 102.893407497, 68.082
9548, 102.903339321, 102.903382432, 43.111
9549, 102.913339321, 102.913387459, 48.138
9550, 102.923339339, 102.923381801, 42.462
9551, 102.933339338, 102.933380620, 41.282
9552, 102.943339347, 102.943395345, 55.998
9553, 102.953340667, 102.953417893, 77.226
9554, 102.963339723, 102.963422036, 82.313
9555, 102.973339371, 102.973392394, 53.023
9556, 102.983339344, 102.983393330, 53.986
9557, 102.993339401, 102.993451235, 111.834
9558, 103.003339369, 103.003421371, 82.002
9559, 103.013339450, 103.013405737, 66.287
9560, 103.023339722, 103.023411299, 71.577
9561, 103.033339478, 103.033515296, 175.818
9562, 103.043339323, 103.043380456, 41.133
9563, 103.053339347, 103.053398527, 59.180
9564, 103.063339364, 103.063381868, 42.504
9565, 103.073339344, 103.073386053, 46.709
9566, 103.083339340, 103.083379505, 40.165
9567, 103.093339330, 103.093388754, 49.424
9568, 103.103339325, 103.103379892, 40.567
9569, 103.113339324, 103.113382637, 43.313
9570, 103.123339326, 103.123388789, 49.463
9571, 103.133339326, 103.133380934, 41.608
9572, 103.143339327, 103.143381104, 41.777
9573, 103.153339323, 103.153394565, 55.242
9574, 103.163339324, 103.163390892, 51.568
9575, 103.173339476, 103.173417782, 78.306
9576, 103.183339323, 103.183381751, 42.428
9577, 103.193339325, 103.193385281, 45.956
9578, 103.203339327, 103.203384104, 44.777
9579, 103.213339344, 103.213400837, 61.493
9580, 103.223339345, 103.223397816, 58.471
9581, 103.233339824, 103.233409325, 69.501
9582, 103.243339336, 103.243397885, 58.549
9583, 103.253339455, 103.253407982, 68.527
9584, 103.263339370, 103.263385238, 45.868
9585, 103.273339321, 103.273388513, 49.192
9586, 103.283339335, 103.283378630, 39.295
9587, 103.293339333, 103.293389894, 50.561
9588, 103.303339336, 103.303388655, 49.319
9589, 103.313339339, 103.313380943, 41.604
9590, 103.323339337, 103.323386268, 46.931
9591, 103.333339339, 103.333378049, 38.710
9592, 103.343339332, 103.343385747, 46.415
9593, 103.353343371, 103.353389795, 46.424
9594, 103.363339322, 103.363377992, 38.670
9595, 103.373339325, 103.373398953, 59.628
9596, 103.383339338, 103.383397252, 57.914
9597, 103.393339335, 103.393399987, 60.652
9598, 103.403339332, 103.403378360, 39.028
9599, 103.413339322, 103.413387739, 48.417
9600, 103.423339327, 103.423378706, 39.379
9601, 103.433339335, 103.433394226, 54.891
9602, 103.443339336, 103.443383818, 44.482
9603, 103.453339331, 103.453398421, 59.090
9604, 103.463339338, 103.463386241, 46.903
9605, 103.473339323, 103.473382454, 43.131
9606, 103.483339333, 103.483391246, 51.913
9607, 103.493339333, 103.493393735, 54.402
9608, 103.503339330, 103.503387824, 48.494
9609, 103.513339338, 103.513394350, 55.012
9610, 103.523339323, 103.523402073, 62.750
9611, 103.533339335, 103.533383499, 44.164
9612, 103.543339334, 103.543385480, 46.146
9613, 103.553339336, 103.553386814, 47.478
9614, 103.563340159, 103.563415198, 75.039
9615, 103.573339334, 103.573383839, 44.505
9616, 103.583339338, 103.583378338, 39.000
9617, 103.593339348, 103.593376862, 37.514
9618, 103.603339349, 103.603380870, 41.521
9619, 103.613339331, 103.613377070, 37.739
9620, 103.623339338, 103.623384548, 45.210
9621, 103.633339335, 103.633382695, 43.360
9622, 103.643339335, 103.643375128, 35.793
9623, 103.653339342, 103.653391310, 51.968
9624, 103.663339335, 103.663377757, 38.422
9625, 103.673339340, 103.673381767, 42.427
9626, 103.683339324, 103.683383005, 43.681
9627, 103.693339319, 103.693394619, 55.300
9628, 103.703339325, 103.703394435, 55.110
9629, 103.713339333, 103.713405902, 66.569
9630, 103.723339466, 103.723403443, 63.977
9631, 103.733339360, 103.733390563, 51.203
9632, 103.743339337, 103.743379822, 40.485
9633, 103.753339338, 103.753397647, 58.309
9634, 103.763339331, 103.763384722, 45.391
9635, 103.773339335, 103.773382405, 43.070
9636, 103.783339344, 103.783391221, 51.877
9637, 103.793339399, 103.793395252, 55.853
9638, 103.803339467, 103.803390993, 51.526
9639, 103.813339337, 103.813392357, 53.020
9640, 103.823339420, 103.823402999, 63.579
9641, 103.833339333, 103.833381034, 41.701
9642, 103.843339329, 103.843379388, 40.059
9643, 103.853339333, 103.853379638, 40.305
9644, 103.863339328, 103.863384933, 45.605
9645, 103.873339320, 103.873390437, 51.117
9646, 103.883339338, 103.883385046, 45.708
9647, 103.893339333, 103.893388566, 49.233
9648, 103.903339343, 103.903386302, 46.959
9649, 103.913339333, 103.913387978, 48.645
9650, 103.923339338, 103.923384762, 45.424
9651, 103.933339335, 103.933385342, 46.007
9652, 103.943339336, 103.943381417, 42.081
9653, 103.953339331, 103.953391548, 52.217
9654, 103.963339336, 103.963392641, 53.305
9655, 103.973339338, 103.973384369, 45.031
9656, 103.983339330, 103.983395450, 56.120
9657, 103.993339739, 103.993398293, 58.554
9658, 104.003339341, 104.003383919, 44.578
9659, 104.013339346, 104.013395102, 55.756
9660, 104.023339323, 104.023393350, 54.027
9661, 104.033339325, 104.033379284, 39.959
9662, 104.043339333, 104.043379404, 40.071
9663, 104.053339340, 104.053388407, 49.067
9664, 104.063339338, 104.063390668, 51.330
9665, 104.073339340, 104.073384793, 45.453
9666, 104.083339340, 104.083382909, 43.569
9667, 104.093339321, 104.093383439, 44.118
9668, 104.103339340, 104.103378566, 39.226
9669, 104.113339331, 104.113394655, 55.324
9670, 104.123339333, 104.123409397, 70.064
9671, 104.133339325, 104.133381606, 42.281
9672, 104.143339333, 104.143389759, 50.426
9673, 104.153339349, 104.153393746, 54.397
9674, 104.163339340, 104.163386050, 46.710
9675, 104.173339335, 104.173390592, 51.257
9676, 104.183339334, 104.183385760, 46.426
9677, 104.193339332, 104.193385676, 46.344
9678, 104.203339342, 104.203396390, 57.048
9679, 104.213339335, 104.213400968, 61.633
9680, 104.223339342, 104.223386245, 46.903
9681, 104.233339333, 104.233392924, 53.591
9682, 104.243339338, 104.243386112, 46.774
9683, 104.253339331, 104.253385813, 46.482
9684, 104.263339335, 104.263388608, 49.273
9685, 104.273339333, 104.273380067, 40.734
9686, 104.283339333, 104.283380603, 41.270
9687, 104.293339321, 104.293378053, 38.732
9688, 104.303339339, 104.303378793, 39.454
9689, 104.313339327, 104.313377105, 37.778
9690, 104.323339340, 104.323376306, 36.966
9691, 104.333339333, 104.333378785, 39.452
9692, 104.343339324, 104.343383440, 44.116
9693, 104.353339322, 104.353377991, 38.669
9694, 104.363339350, 104.363388020, 48.670
9695, 104.373339328, 104.373386360, 47.032
9696, 104.383339328, 104.383378455, 39.127
9697, 104.393339323, 104.393377346, 38.023
9698, 104.403339320, 104.403380557, 41.237
9699, 104.413339323, 104.413378525, 39.202
9700, 104.423339326, 104.423383268, 43.942
9701, 104.433339324, 104.433384372, 45.048
9702, 104.443339330, 104.443372311, 32.981
9703, 104.453339323, 104.453376948, 37.625
9704, 104.463339327, 104.463377177, 37.850
9705, 104.473339325, 104.473382488, 43.163
9706, 104.483339320, 104.483379066, 39.746
9707, 104.493339345, 104.493381222, 41.877
9708, 104.503339343, 104.503398081, 58.738
9709, 104.513339373, 104.513393935, 54.562
9710, 104.523339343, 104.523381721, 42.378
9711, 104.533339325, 104.533381093, 41.768
9712, 104.543339345, 104.543384161, 44.816
9713, 104.553339330, 104.553388811, 49.481
9714, 104.563339526, 104.563423473, 83.947
9715, 104.573339348, 104.573379389, 40.041
9716, 104.583339333, 104.583379195, 39.862
9717, 104.593339340, 104.593378716, 39.376
9718, 104.603339337, 104.603378136, 38.799
9719, 104.613339335, 104.613382402, 43.067
9720, 104.623339337, 104.623391410, 52.073
9721, 104.633339337, 104.633387841, 48.504
9722, 104.643339346, 104.643382153, 42.807
9723, 104.653339338, 104.653379754, 40.416
9724, 104.663339338, 104.663383469, 44.131
9725, 104.673339331, 104.673385560, 46.229
9726, 104.683339335, 104.683380122, 40.787
9727, 104.693339338, 104.693381918, 42.580
9728, 104.703339337, 104.703378888, 39.551
9729, 104.713339342, 104.713383449, 44.107
9730, 104.723339333, 104.723377591, 38.258
9731, 104.733339327, 104.733375715, 36.388
9732, 104.743339332, 104.743388097, 48.765
9733, 104.753339337, 104.753391840, 52.503
9734, 104.763339332, 104.763378952, 39.620
9735, 104.773339323, 104.773426155, 86.832
9736, 104.783339358, 104.783414458, 75.100
9737, 104.793339371, 104.793384988, 45.617
9738, 104.803339323, 104.803386136, 46.813
9739, 104.813339338, 104.813379913, 40.575
9740, 104.823339330, 104.823380458, 41.128
9741, 104.833339340, 104.833379349, 40.009
9742, 104.843339338, 104.843375140, 35.802
9743, 104.853339371, 104.853407590, 68.219
9744, 104.863339370, 104.863385005, 45.635
9745, 104.873339332, 104.873385487, 46.155
9746, 104.883339327, 104.883381713, 42.386
9747, 104.893339330, 104.893380712, 41.382
9748, 104.903339325, 104.903382412, 43.087
9749, 104.913339333, 104.913385785, 46.452
9750, 104.923339335, 104.923423754, 84.419
9751, 104.933339387, 104.933407387, 68.000
9752, 104.943339338, 104.943405789, 66.451
9753, 104.953339323, 104.953386260, 46.937
9754, 104.963339383, 104.963394490, 55.107
9755, 104.973339387, 104.973406218, 66.831
9756, 104.983339338, 104.983396477, 57.139
9757, 104.993339321, 104.993388435, 49.114
9758, 105.003339333, 105.003388799, 49.466
9759, 105.013339321, 105.013382459, 43.138
9760, 105.023339347, 105.023381944, 42.597
9761, 105.033339338, 105.033385983, 46.645
9762, 105.043339331, 105.043378667, 39.336
9763, 105.053339324, 105.053381007, 41.683
9764, 105.063339334, 105.063380617, 41.283
9765, 105.073339327, 105.073381776, 42.449
9766, 105.083339321, 105.083375691, 36.370
9767, 105.093339321, 105.093408571, 69.250
9768, 105.103339321, 105.103389944, 50.623
9769, 105.113339329, 105.113381151, 41.822
9770, 105.123339338, 105.123392691, 53.353
9771, 105.133339326, 105.133380677, 41.351
9772, 105.143339318, 105.143377473, 38.155
9773, 105.153339340, 105.153407028, 67.688
9774, 105.163339347, 105.163384827, 45.480
9775, 105.173339321, 105.173394366, 55.045
9776, 105.183339334, 105.183393033, 53.699
9777, 105.193339328, 105.193386391, 47.063
9778, 105.203339323, 105.203385529, 46.206
9779, 105.213339335, 105.213422426, 83.091
9780, 105.223339327, 105.223396136, 56.809
